番組ID,広告主,アイテム名,秒数,商品ID
TVWatch.81702162300,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.61702162300,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.41702202529,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.121702202535,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.121702202635,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.61702202606,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.101702202625,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.101702202655,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.41702211155,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.81702211155,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.81702211155,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.41702211355,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.41702211355,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.121702212154,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.121702222412,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.41702222529,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.61702222624,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.101702222625,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.101702222625,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.101702222655,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.81702222700,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.81702220950,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.81702221650,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.121702222248,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.121702222248,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.121702282412,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.121702282500,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.41702252455,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.121702252450,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.121702162412,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.121702162412,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.101702162520,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.81702162535,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.101702162556,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.121702162605,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.61702162628,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.81702170700,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.41702170800,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.81702171650,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.41702231025,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.81702230950,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.81702231345,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.121702231953,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.61702232157,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.61702232157,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.41702232300,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.61702232300,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.121702252515,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.101702252535,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.121702252545,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.121702252545,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.81702252605,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.61702252623,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.61702252653,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.41702261700,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.81702262100,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.121702262148,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.121702262330,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.121702272412,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.41702272459,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.121702272535,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.61702272620,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.121702272605,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.121702272635,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
TVWatch.101702272625,リクルートジョブズ/リクルートホールディングス,タウンワーク,15,55
