SampleID,Product_id,Y_Category0,Y_Category1,Y_Category2,Y_Category3,Y_Category4,Y_Category5
751185,30,0,1,0,0,0,1
751190,30,0,1,0,0,0,1
751191,30,0,1,0,0,0,1
751192,30,0,1,0,0,0,1
751193,30,0,1,0,0,0,1
751195,30,1,0,0,0,0,1
751196,30,0,1,0,0,0,1
751197,30,0,1,0,0,0,1
751201,30,0,1,0,0,0,1
751204,30,0,1,0,0,0,1
751205,30,0,1,0,0,0,1
751206,30,0,1,0,0,0,1
751210,30,0,1,0,0,0,1
751211,30,0,1,0,0,0,1
751214,30,0,1,0,0,0,1
751216,30,0,1,0,0,0,1
751219,30,0,1,0,0,0,1
751220,30,0,1,0,0,0,1
751221,30,0,1,0,0,0,1
751222,30,0,0,0,1,1,0
751223,30,0,1,0,0,0,1
751224,30,0,1,0,0,0,1
751226,30,0,0,1,0,1,0
751227,30,0,1,0,0,0,1
751228,30,0,1,0,0,0,1
751229,30,0,1,0,0,0,1
751230,30,0,1,0,0,0,1
751232,30,0,1,0,0,0,1
751233,30,0,1,0,0,0,1
751234,30,0,1,0,0,0,1
751235,30,0,1,0,0,0,1
751236,30,0,1,0,0,0,1
751237,30,0,1,0,0,0,1
751238,30,0,1,0,0,0,1
751240,30,0,0,0,1,1,0
751241,30,0,1,0,0,0,1
751242,30,0,1,0,0,0,1
751244,30,0,1,0,0,0,1
751246,30,0,1,0,0,0,1
751247,30,0,1,0,0,0,1
751249,30,0,0,0,1,1,0
751252,30,0,1,0,0,0,1
751253,30,0,1,0,0,0,1
751254,30,1,0,0,0,0,1
751255,30,1,0,0,0,0,1
751256,30,0,1,0,0,0,1
751257,30,0,0,0,1,1,0
751258,30,0,0,1,0,1,0
751259,30,0,1,0,0,0,1
751260,30,0,1,0,0,0,1
751261,30,0,1,0,0,0,1
751263,30,0,1,0,0,0,1
751264,30,0,1,0,0,0,1
751265,30,0,1,0,0,0,1
751266,30,0,1,0,0,0,1
751269,30,0,1,0,0,0,1
751270,30,0,1,0,0,0,1
751272,30,0,0,0,1,1,0
751275,30,1,0,0,0,0,1
751276,30,0,0,1,0,1,0
751277,30,0,1,0,0,0,1
751278,30,0,1,0,0,0,1
751281,30,0,1,0,0,0,1
751282,30,0,1,0,0,0,1
751283,30,0,1,0,0,0,1
751285,30,1,0,0,0,0,1
751287,30,0,0,0,1,1,0
751288,30,0,1,0,0,0,1
751289,30,0,1,0,0,0,1
751291,30,0,1,0,0,0,1
751292,30,0,1,0,0,0,1
751297,30,0,1,0,0,0,1
751298,30,0,1,0,0,0,1
751299,30,0,1,0,0,0,1
751300,30,0,1,0,0,0,1
751301,30,0,1,0,0,0,1
751302,30,0,1,0,0,0,1
751303,30,0,1,0,0,0,1
751308,30,0,1,0,0,0,1
751311,30,0,1,0,0,0,1
751312,30,0,1,0,0,0,1
751313,30,0,1,0,0,0,1
751315,30,0,0,1,0,1,0
751316,30,0,1,0,0,0,1
751320,30,0,1,0,0,0,1
751321,30,0,1,0,0,0,1
751322,30,0,1,0,0,0,1
751324,30,0,1,0,0,0,1
751325,30,0,1,0,0,0,1
751326,30,0,1,0,0,0,1
751327,30,0,0,0,1,1,0
751328,30,0,1,0,0,0,1
751329,30,0,1,0,0,0,1
751330,30,0,1,0,0,0,1
751331,30,0,1,0,0,0,1
751334,30,0,0,0,1,1,0
751335,30,0,1,0,0,0,1
751337,30,0,1,0,0,0,1
751340,30,0,0,1,0,1,0
751341,30,0,1,0,0,0,1
751347,30,0,1,0,0,0,1
751348,30,0,1,0,0,0,1
751349,30,0,1,0,0,0,1
751350,30,0,0,1,0,1,0
751351,30,1,0,0,0,0,1
751352,30,0,1,0,0,0,1
751353,30,0,1,0,0,0,1
751354,30,0,1,0,0,0,1
751355,30,0,1,0,0,0,1
751359,30,0,1,0,0,0,1
751361,30,0,1,0,0,0,1
751362,30,0,0,0,1,1,0
751366,30,0,1,0,0,0,1
751367,30,1,0,0,0,0,1
751368,30,0,1,0,0,0,1
751369,30,0,1,0,0,0,1
751370,30,0,0,1,0,1,0
751371,30,0,1,0,0,0,1
751372,30,0,1,0,0,0,1
751373,30,0,1,0,0,0,1
751375,30,0,1,0,0,0,1
751376,30,0,1,0,0,0,1
751377,30,0,1,0,0,0,1
751379,30,0,0,0,1,1,0
751380,30,0,1,0,0,0,1
751385,30,0,1,0,0,0,1
751386,30,1,0,0,0,0,1
751387,30,0,1,0,0,0,1
751388,30,0,1,0,0,0,1
751389,30,0,1,0,0,0,1
751390,30,0,0,0,1,1,0
751392,30,0,1,0,0,0,1
751394,30,0,1,0,0,0,1
751395,30,0,1,0,0,0,1
751396,30,0,1,0,0,0,1
751397,30,0,1,0,0,0,1
751399,30,0,1,0,0,0,1
751400,30,0,1,0,0,0,1
751402,30,0,1,0,0,0,1
751404,30,0,0,0,1,1,0
751405,30,0,1,0,0,0,1
751407,30,0,1,0,0,0,1
751408,30,0,1,0,0,0,1
751410,30,0,1,0,0,0,1
751411,30,0,1,0,0,0,1
751412,30,0,1,0,0,0,1
751413,30,0,0,0,1,1,0
751414,30,0,1,0,0,0,1
751415,30,0,1,0,0,0,1
751418,30,0,1,0,0,0,1
751420,30,0,0,1,0,1,0
751421,30,0,1,0,0,0,1
751422,30,0,1,0,0,0,1
751423,30,0,1,0,0,0,1
751424,30,0,1,0,0,0,1
751426,30,0,0,1,0,1,0
751427,30,0,0,0,1,1,0
751429,30,0,1,0,0,0,1
751430,30,0,0,0,1,1,0
751431,30,0,0,0,1,1,0
751433,30,0,0,0,1,1,0
751434,30,0,0,0,1,1,0
751437,30,0,1,0,0,0,1
751440,30,0,0,0,1,1,0
751442,30,0,1,0,0,0,1
751443,30,0,1,0,0,0,1
751445,30,0,1,0,0,0,1
751446,30,0,0,1,0,1,0
751447,30,0,1,0,0,0,1
751448,30,0,1,0,0,0,1
751449,30,0,1,0,0,0,1
751450,30,0,1,0,0,0,1
751451,30,0,1,0,0,0,1
751452,30,0,1,0,0,0,1
751453,30,0,1,0,0,0,1
751455,30,1,0,0,0,0,1
751456,30,0,1,0,0,0,1
751457,30,0,1,0,0,0,1
751459,30,0,1,0,0,0,1
751460,30,0,1,0,0,0,1
751461,30,0,1,0,0,0,1
751464,30,0,0,0,1,1,0
751466,30,0,1,0,0,0,1
751467,30,0,0,0,1,1,0
751469,30,0,1,0,0,0,1
751470,30,0,0,0,1,1,0
751472,30,0,0,0,1,1,0
751473,30,0,1,0,0,0,1
751475,30,0,1,0,0,0,1
751476,30,0,1,0,0,0,1
751478,30,0,1,0,0,0,1
751480,30,1,0,0,0,0,1
751481,30,0,1,0,0,0,1
751482,30,0,1,0,0,0,1
751483,30,0,1,0,0,0,1
751485,30,0,1,0,0,0,1
751490,30,0,1,0,0,0,1
751491,30,0,1,0,0,0,1
751492,30,0,1,0,0,0,1
751494,30,0,1,0,0,0,1
751495,30,0,0,0,1,1,0
751496,30,0,1,0,0,0,1
751497,30,0,1,0,0,0,1
751498,30,0,1,0,0,0,1
751501,30,0,1,0,0,0,1
751502,30,0,0,1,0,1,0
751504,30,0,1,0,0,0,1
751505,30,0,0,0,1,1,0
751506,30,0,1,0,0,0,1
751509,30,0,1,0,0,0,1
751512,30,0,1,0,0,0,1
751513,30,0,1,0,0,0,1
751516,30,0,1,0,0,0,1
751517,30,0,1,0,0,0,1
751519,30,0,1,0,0,0,1
751520,30,0,1,0,0,0,1
751522,30,0,1,0,0,0,1
751526,30,0,0,1,0,1,0
751527,30,0,1,0,0,0,1
751528,30,0,1,0,0,0,1
751529,30,0,0,1,0,1,0
751530,30,0,1,0,0,0,1
751531,30,0,0,1,0,1,0
751533,30,0,1,0,0,0,1
751534,30,0,1,0,0,0,1
751535,30,0,0,0,1,1,0
751536,30,0,1,0,0,0,1
751538,30,1,0,0,0,0,1
751539,30,0,1,0,0,0,1
751542,30,0,1,0,0,0,1
751545,30,0,1,0,0,0,1
751546,30,0,1,0,0,0,1
751547,30,0,1,0,0,0,1
751548,30,0,0,0,1,1,0
751550,30,0,1,0,0,0,1
751551,30,0,1,0,0,0,1
751552,30,0,1,0,0,0,1
751553,30,0,1,0,0,0,1
751554,30,0,1,0,0,0,1
751555,30,0,1,0,0,0,1
751556,30,0,1,0,0,0,1
751559,30,0,0,0,1,1,0
751560,30,0,1,0,0,0,1
751562,30,0,1,0,0,0,1
751564,30,0,1,0,0,0,1
751565,30,0,1,0,0,0,1
751566,30,1,0,0,0,0,1
751567,30,0,1,0,0,0,1
751568,30,0,1,0,0,0,1
751569,30,0,0,0,1,1,0
751571,30,0,1,0,0,0,1
751572,30,0,1,0,0,0,1
751573,30,0,1,0,0,0,1
751574,30,0,1,0,0,0,1
751575,30,0,0,0,1,1,0
751576,30,0,0,1,0,1,0
751577,30,0,0,1,0,1,0
751578,30,0,1,0,0,0,1
751579,30,0,1,0,0,0,1
751580,30,0,1,0,0,0,1
751581,30,0,1,0,0,0,1
751582,30,0,0,1,0,1,0
751583,30,0,1,0,0,0,1
751584,30,0,1,0,0,0,1
751585,30,0,1,0,0,0,1
751586,30,0,1,0,0,0,1
751588,30,0,0,0,1,1,0
751590,30,0,0,0,1,1,0
751592,30,0,1,0,0,0,1
751593,30,0,1,0,0,0,1
751594,30,0,1,0,0,0,1
751595,30,1,0,0,0,0,1
751596,30,0,1,0,0,0,1
751597,30,0,1,0,0,0,1
751599,30,0,1,0,0,0,1
751600,30,0,0,0,1,1,0
751601,30,1,0,0,0,0,1
751603,30,0,1,0,0,0,1
751604,30,1,0,0,0,0,1
751605,30,0,1,0,0,0,1
751609,30,0,0,0,1,1,0
751610,30,1,0,0,0,0,1
751613,30,0,1,0,0,0,1
751615,30,0,1,0,0,0,1
751616,30,1,0,0,0,0,1
751617,30,0,1,0,0,0,1
751619,30,1,0,0,0,0,1
751622,30,0,0,1,0,1,0
751624,30,0,1,0,0,0,1
751626,30,0,1,0,0,0,1
751627,30,0,1,0,0,0,1
751628,30,0,1,0,0,0,1
751630,30,0,0,0,1,1,0
751632,30,0,0,1,0,1,0
751633,30,0,0,1,0,1,0
751635,30,0,1,0,0,0,1
751636,30,0,0,0,1,1,0
751637,30,0,1,0,0,0,1
751638,30,0,1,0,0,0,1
751639,30,0,1,0,0,0,1
751641,30,0,0,1,0,1,0
751642,30,0,1,0,0,0,1
751643,30,0,0,1,0,1,0
751644,30,0,1,0,0,0,1
751645,30,0,1,0,0,0,1
751649,30,0,1,0,0,0,1
751650,30,0,1,0,0,0,1
751651,30,0,1,0,0,0,1
751652,30,0,1,0,0,0,1
751653,30,0,1,0,0,0,1
751654,30,0,1,0,0,0,1
751655,30,0,1,0,0,0,1
751657,30,0,1,0,0,0,1
751658,30,1,0,0,0,0,1
751659,30,0,1,0,0,0,1
751660,30,0,1,0,0,0,1
751661,30,0,0,0,1,1,0
751662,30,0,1,0,0,0,1
751663,30,0,0,0,1,1,0
751665,30,0,1,0,0,0,1
751666,30,0,0,0,1,1,0
751667,30,0,1,0,0,0,1
751668,30,0,1,0,0,0,1
751669,30,0,1,0,0,0,1
751670,30,0,0,0,1,1,0
751672,30,0,1,0,0,0,1
751673,30,0,1,0,0,0,1
751674,30,0,0,0,1,1,0
751675,30,0,0,0,1,1,0
751676,30,0,1,0,0,0,1
751677,30,0,1,0,0,0,1
751678,30,0,1,0,0,0,1
751680,30,0,0,0,1,1,0
751681,30,0,1,0,0,0,1
751682,30,1,0,0,0,0,1
751683,30,0,1,0,0,0,1
751685,30,0,1,0,0,0,1
751687,30,0,1,0,0,0,1
751688,30,0,1,0,0,0,1
751689,30,0,0,0,1,1,0
751690,30,0,1,0,0,0,1
751691,30,0,1,0,0,0,1
751692,30,0,1,0,0,0,1
751693,30,0,1,0,0,0,1
751695,30,0,0,1,0,1,0
751696,30,0,0,0,1,1,0
751697,30,0,1,0,0,0,1
751698,30,0,1,0,0,0,1
751699,30,0,1,0,0,0,1
751700,30,0,1,0,0,0,1
751701,30,0,1,0,0,0,1
751702,30,0,1,0,0,0,1
751703,30,0,1,0,0,0,1
751704,30,0,1,0,0,0,1
751705,30,0,1,0,0,0,1
751707,30,0,1,0,0,0,1
751708,30,0,1,0,0,0,1
751709,30,0,1,0,0,0,1
751710,30,0,1,0,0,0,1
751711,30,0,0,1,0,1,0
751712,30,0,1,0,0,0,1
751713,30,0,1,0,0,0,1
751714,30,0,1,0,0,0,1
751715,30,0,1,0,0,0,1
751717,30,0,1,0,0,0,1
751718,30,0,1,0,0,0,1
751719,30,0,1,0,0,0,1
751720,30,1,0,0,0,0,1
751721,30,0,1,0,0,0,1
751722,30,0,1,0,0,0,1
751723,30,0,1,0,0,0,1
751724,30,0,1,0,0,0,1
751726,30,0,1,0,0,0,1
751729,30,0,1,0,0,0,1
751730,30,0,1,0,0,0,1
751731,30,0,1,0,0,0,1
751734,30,0,1,0,0,0,1
751735,30,0,1,0,0,0,1
751740,30,0,1,0,0,0,1
751741,30,0,1,0,0,0,1
751742,30,0,0,0,1,1,0
751743,30,0,1,0,0,0,1
751744,30,0,1,0,0,0,1
751745,30,0,1,0,0,0,1
751746,30,0,1,0,0,0,1
751747,30,0,0,1,0,1,0
751749,30,0,1,0,0,0,1
751751,30,0,0,1,0,1,0
751752,30,0,1,0,0,0,1
751753,30,0,0,0,1,1,0
751754,30,0,1,0,0,0,1
751756,30,1,0,0,0,0,1
751757,30,0,1,0,0,0,1
751758,30,0,0,0,1,1,0
751759,30,0,1,0,0,0,1
751760,30,0,0,1,0,1,0
751764,30,0,1,0,0,0,1
751765,30,0,1,0,0,0,1
751766,30,0,0,1,0,1,0
751767,30,1,0,0,0,0,1
751771,30,0,1,0,0,0,1
751772,30,0,0,0,1,1,0
751773,30,1,0,0,0,0,1
751774,30,0,1,0,0,0,1
751775,30,0,1,0,0,0,1
751776,30,0,1,0,0,0,1
751777,30,0,1,0,0,0,1
751778,30,0,1,0,0,0,1
751780,30,0,0,0,1,1,0
751781,30,1,0,0,0,0,1
751783,30,0,0,1,0,1,0
751784,30,1,0,0,0,0,1
751785,30,0,1,0,0,0,1
751789,30,0,1,0,0,0,1
751790,30,0,0,0,1,1,0
751792,30,0,1,0,0,0,1
751793,30,0,1,0,0,0,1
751794,30,0,1,0,0,0,1
751795,30,0,1,0,0,0,1
751796,30,0,1,0,0,0,1
751797,30,0,1,0,0,0,1
751798,30,0,1,0,0,0,1
751799,30,0,1,0,0,0,1
751801,30,0,1,0,0,0,1
751803,30,1,0,0,0,0,1
751804,30,0,1,0,0,0,1
751805,30,0,1,0,0,0,1
751806,30,0,1,0,0,0,1
751807,30,1,0,0,0,0,1
751810,30,0,1,0,0,0,1
751811,30,0,0,1,0,1,0
751812,30,0,1,0,0,0,1
751813,30,0,1,0,0,0,1
751814,30,0,0,0,1,1,0
751815,30,0,1,0,0,0,1
751816,30,0,1,0,0,0,1
751817,30,0,1,0,0,0,1
751819,30,0,0,0,1,1,0
751820,30,0,0,0,1,1,0
751821,30,0,1,0,0,0,1
751822,30,0,1,0,0,0,1
751824,30,0,1,0,0,0,1
751825,30,0,1,0,0,0,1
751826,30,0,0,1,0,1,0
751827,30,0,1,0,0,0,1
751828,30,0,1,0,0,0,1
751829,30,0,1,0,0,0,1
751830,30,0,1,0,0,0,1
751831,30,0,0,0,1,1,0
751832,30,0,1,0,0,0,1
751835,30,0,0,1,0,1,0
751836,30,0,0,0,1,1,0
751837,30,0,1,0,0,0,1
751839,30,0,0,0,1,1,0
751840,30,0,0,0,1,1,0
751842,30,0,1,0,0,0,1
751843,30,0,1,0,0,0,1
751845,30,0,1,0,0,0,1
751846,30,0,1,0,0,0,1
751847,30,0,1,0,0,0,1
751849,30,0,1,0,0,0,1
751850,30,0,0,1,0,1,0
751851,30,0,1,0,0,0,1
751852,30,0,1,0,0,0,1
751853,30,0,0,0,1,1,0
751854,30,0,1,0,0,0,1
751856,30,0,1,0,0,0,1
751857,30,0,1,0,0,0,1
751858,30,0,1,0,0,0,1
751859,30,0,1,0,0,0,1
751860,30,0,1,0,0,0,1
751862,30,0,1,0,0,0,1
751864,30,0,1,0,0,0,1
751866,30,0,1,0,0,0,1
751867,30,0,1,0,0,0,1
751868,30,0,1,0,0,0,1
751869,30,0,0,1,0,1,0
751870,30,0,1,0,0,0,1
751872,30,0,1,0,0,0,1
751874,30,0,1,0,0,0,1
751878,30,0,1,0,0,0,1
751880,30,0,0,0,1,1,0
751883,30,0,0,1,0,1,0
751884,30,0,1,0,0,0,1
751885,30,0,0,0,1,1,0
751889,30,0,0,1,0,1,0
751890,30,0,1,0,0,0,1
751894,30,0,1,0,0,0,1
751896,30,0,1,0,0,0,1
751901,30,1,0,0,0,0,1
751902,30,0,1,0,0,0,1
751903,30,0,1,0,0,0,1
751904,30,0,1,0,0,0,1
751905,30,0,1,0,0,0,1
751906,30,0,0,0,1,1,0
751907,30,0,1,0,0,0,1
751908,30,0,1,0,0,0,1
751909,30,0,0,0,1,1,0
751910,30,0,1,0,0,0,1
751911,30,0,0,0,1,1,0
751912,30,0,1,0,0,0,1
751913,30,0,0,0,1,1,0
751914,30,0,1,0,0,0,1
751915,30,0,1,0,0,0,1
751916,30,1,0,0,0,0,1
751917,30,0,1,0,0,0,1
751918,30,1,0,0,0,0,1
751919,30,0,0,0,1,1,0
751920,30,0,1,0,0,0,1
751921,30,0,1,0,0,0,1
751922,30,0,1,0,0,0,1
751923,30,0,1,0,0,0,1
751924,30,0,1,0,0,0,1
751925,30,0,1,0,0,0,1
751927,30,0,1,0,0,0,1
751928,30,0,1,0,0,0,1
751929,30,0,1,0,0,0,1
751932,30,0,1,0,0,0,1
751933,30,0,1,0,0,0,1
751935,30,0,1,0,0,0,1
751936,30,0,1,0,0,0,1
751940,30,0,1,0,0,0,1
751941,30,0,0,1,0,1,0
751942,30,0,1,0,0,0,1
751943,30,0,1,0,0,0,1
751944,30,0,0,1,0,1,0
751945,30,0,1,0,0,0,1
751946,30,0,1,0,0,0,1
751947,30,0,1,0,0,0,1
751949,30,0,1,0,0,0,1
751951,30,0,1,0,0,0,1
751953,30,0,1,0,0,0,1
751955,30,1,0,0,0,0,1
751956,30,0,1,0,0,0,1
751959,30,1,0,0,0,0,1
751960,30,0,1,0,0,0,1
751961,30,0,1,0,0,0,1
751962,30,0,0,1,0,1,0
751973,30,1,0,0,0,0,1
751974,30,0,1,0,0,0,1
751975,30,0,1,0,0,0,1
751976,30,0,1,0,0,0,1
751977,30,0,1,0,0,0,1
751979,30,0,1,0,0,0,1
751982,30,0,1,0,0,0,1
751983,30,0,1,0,0,0,1
751985,30,0,1,0,0,0,1
751986,30,0,1,0,0,0,1
751987,30,0,1,0,0,0,1
751988,30,1,0,0,0,0,1
751990,30,0,1,0,0,0,1
751991,30,0,1,0,0,0,1
751993,30,0,1,0,0,0,1
751995,30,0,1,0,0,0,1
751999,30,1,0,0,0,0,1
752000,30,0,1,0,0,0,1
752001,30,0,1,0,0,0,1
752002,30,0,0,1,0,1,0
752003,30,0,1,0,0,0,1
752005,30,0,1,0,0,0,1
752006,30,0,0,0,1,1,0
752007,30,0,1,0,0,0,1
752009,30,1,0,0,0,0,1
752010,30,0,1,0,0,0,1
752011,30,0,1,0,0,0,1
752013,30,0,1,0,0,0,1
752015,30,0,1,0,0,0,1
752016,30,0,1,0,0,0,1
752017,30,0,1,0,0,0,1
752018,30,0,1,0,0,0,1
752019,30,0,1,0,0,0,1
752020,30,0,0,0,1,1,0
752022,30,1,0,0,0,0,1
752023,30,0,1,0,0,0,1
752024,30,0,1,0,0,0,1
752025,30,1,0,0,0,0,1
752027,30,0,1,0,0,0,1
752028,30,0,1,0,0,0,1
752031,30,0,0,0,1,1,0
752032,30,0,1,0,0,0,1
752034,30,0,1,0,0,0,1
752036,30,0,1,0,0,0,1
752037,30,0,1,0,0,0,1
752038,30,0,1,0,0,0,1
752039,30,1,0,0,0,0,1
752041,30,0,1,0,0,0,1
752043,30,0,1,0,0,0,1
752044,30,0,0,0,1,1,0
752045,30,0,1,0,0,0,1
752046,30,0,1,0,0,0,1
752048,30,1,0,0,0,0,1
752049,30,0,1,0,0,0,1
752052,30,0,1,0,0,0,1
752053,30,0,0,0,1,1,0
752054,30,0,1,0,0,0,1
752057,30,1,0,0,0,0,1
752058,30,0,1,0,0,0,1
752060,30,0,1,0,0,0,1
752061,30,0,0,0,1,1,0
752062,30,1,0,0,0,0,1
752063,30,0,1,0,0,0,1
752064,30,0,1,0,0,0,1
752065,30,0,1,0,0,0,1
752067,30,0,1,0,0,0,1
752070,30,0,1,0,0,0,1
752071,30,1,0,0,0,0,1
752074,30,0,1,0,0,0,1
752076,30,0,1,0,0,0,1
752080,30,0,1,0,0,0,1
752081,30,1,0,0,0,0,1
752082,30,0,1,0,0,0,1
752083,30,0,0,0,1,1,0
752086,30,0,1,0,0,0,1
752089,30,0,1,0,0,0,1
752092,30,0,1,0,0,0,1
752096,30,0,1,0,0,0,1
752097,30,0,1,0,0,0,1
752098,30,0,1,0,0,0,1
752099,30,0,1,0,0,0,1
752100,30,0,1,0,0,0,1
752101,30,0,1,0,0,0,1
752105,30,0,1,0,0,0,1
752108,30,0,1,0,0,0,1
752109,30,0,1,0,0,0,1
752111,30,0,1,0,0,0,1
752112,30,0,1,0,0,0,1
752113,30,0,1,0,0,0,1
752114,30,1,0,0,0,0,1
752115,30,0,1,0,0,0,1
752116,30,0,1,0,0,0,1
752117,30,0,1,0,0,0,1
752123,30,0,1,0,0,0,1
752125,30,0,1,0,0,0,1
752127,30,0,1,0,0,0,1
752128,30,0,0,1,0,1,0
752135,30,0,1,0,0,0,1
752137,30,1,0,0,0,0,1
752141,30,0,1,0,0,0,1
752142,30,0,1,0,0,0,1
752143,30,0,1,0,0,0,1
752144,30,0,1,0,0,0,1
752145,30,0,1,0,0,0,1
752147,30,0,0,1,0,1,0
752148,30,1,0,0,0,0,1
752149,30,0,1,0,0,0,1
752150,30,1,0,0,0,0,1
752151,30,0,0,0,1,1,0
752152,30,0,1,0,0,0,1
752153,30,0,1,0,0,0,1
752154,30,0,1,0,0,0,1
752159,30,0,1,0,0,0,1
752161,30,0,0,0,1,1,0
752163,30,0,1,0,0,0,1
752164,30,0,1,0,0,0,1
752165,30,0,1,0,0,0,1
752166,30,1,0,0,0,0,1
752168,30,0,1,0,0,0,1
752169,30,0,1,0,0,0,1
752170,30,0,1,0,0,0,1
752171,30,0,1,0,0,0,1
752172,30,0,0,1,0,1,0
752174,30,0,1,0,0,0,1
752177,30,0,1,0,0,0,1
752179,30,0,0,0,1,1,0
752181,30,0,1,0,0,0,1
752182,30,0,1,0,0,0,1
752183,30,0,1,0,0,0,1
752184,30,0,0,0,1,1,0
752185,30,0,1,0,0,0,1
752188,30,0,1,0,0,0,1
752192,30,0,0,1,0,1,0
752193,30,0,0,0,1,1,0
752195,30,0,1,0,0,0,1
752196,30,0,1,0,0,0,1
752197,30,0,1,0,0,0,1
752202,30,1,0,0,0,0,1
752204,30,0,1,0,0,0,1
752205,30,0,0,1,0,1,0
752206,30,0,1,0,0,0,1
752207,30,0,1,0,0,0,1
752209,30,0,0,0,1,1,0
752214,30,1,0,0,0,0,1
752220,30,0,1,0,0,0,1
752221,30,0,1,0,0,0,1
752223,30,0,0,1,0,1,0
752224,30,0,1,0,0,0,1
752225,30,0,0,1,0,1,0
752226,30,0,0,0,1,1,0
752232,30,1,0,0,0,0,1
752233,30,0,0,0,1,1,0
752234,30,0,0,1,0,1,0
752237,30,1,0,0,0,0,1
752238,30,0,1,0,0,0,1
752240,30,0,0,1,0,1,0
752243,30,0,0,1,0,1,0
752244,30,1,0,0,0,0,1
752245,30,0,0,1,0,1,0
752246,30,0,0,0,1,1,0
752247,30,0,1,0,0,0,1
752248,30,1,0,0,0,0,1
752249,30,0,1,0,0,0,1
752251,30,0,0,1,0,1,0
752252,30,0,1,0,0,0,1
752254,30,1,0,0,0,0,1
752258,30,0,1,0,0,0,1
752259,30,0,1,0,0,0,1
752261,30,1,0,0,0,0,1
752262,30,1,0,0,0,0,1
752265,30,0,1,0,0,0,1
752268,30,0,1,0,0,0,1
752269,30,0,0,0,1,1,0
752270,30,0,1,0,0,0,1
752272,30,1,0,0,0,0,1
752274,30,0,1,0,0,0,1
752275,30,0,1,0,0,0,1
752276,30,0,1,0,0,0,1
752279,30,0,1,0,0,0,1
752280,30,1,0,0,0,0,1
752282,30,0,0,0,1,1,0
752284,30,0,1,0,0,0,1
752285,30,0,1,0,0,0,1
752286,30,0,1,0,0,0,1
752287,30,0,0,0,1,1,0
752290,30,0,1,0,0,0,1
752294,30,0,1,0,0,0,1
752295,30,0,1,0,0,0,1
752297,30,0,0,0,1,1,0
752299,30,0,1,0,0,0,1
752300,30,0,1,0,0,0,1
752301,30,0,0,0,1,1,0
752303,30,0,1,0,0,0,1
752304,30,0,1,0,0,0,1
752307,30,0,1,0,0,0,1
752308,30,0,0,1,0,1,0
752309,30,0,1,0,0,0,1
752313,30,1,0,0,0,0,1
752319,30,0,1,0,0,0,1
752320,30,0,0,1,0,1,0
752326,30,0,0,0,1,1,0
752328,30,1,0,0,0,0,1
752329,30,0,0,0,1,1,0
752335,30,0,1,0,0,0,1
752341,30,0,1,0,0,0,1
752342,30,0,1,0,0,0,1
752343,30,0,1,0,0,0,1
752344,30,1,0,0,0,0,1
752345,30,1,0,0,0,0,1
752346,30,0,1,0,0,0,1
752347,30,0,1,0,0,0,1
752350,30,1,0,0,0,0,1
752351,30,0,1,0,0,0,1
752355,30,0,1,0,0,0,1
752358,30,0,0,0,1,1,0
752362,30,1,0,0,0,0,1
752368,30,0,0,1,0,1,0
752371,30,0,1,0,0,0,1
752374,30,0,1,0,0,0,1
752375,30,0,1,0,0,0,1
752378,30,1,0,0,0,0,1
752380,30,0,1,0,0,0,1
752381,30,1,0,0,0,0,1
752383,30,0,0,0,1,1,0
752386,30,0,0,1,0,1,0
752387,30,0,1,0,0,0,1
752390,30,0,0,0,1,1,0
752391,30,0,1,0,0,0,1
752392,30,0,0,0,1,1,0
752393,30,0,1,0,0,0,1
752395,30,0,1,0,0,0,1
752399,30,0,1,0,0,0,1
752400,30,0,1,0,0,0,1
752401,30,1,0,0,0,0,1
752402,30,0,0,0,1,1,0
752405,30,0,0,0,1,1,0
752406,30,1,0,0,0,0,1
752407,30,0,1,0,0,0,1
752408,30,0,0,0,1,1,0
752409,30,0,1,0,0,0,1
752410,30,0,1,0,0,0,1
752411,30,0,0,1,0,1,0
752417,30,0,1,0,0,0,1
752418,30,0,1,0,0,0,1
752420,30,0,1,0,0,0,1
752434,30,0,1,0,0,0,1
752439,30,0,0,1,0,1,0
752440,30,0,0,0,1,1,0
752443,30,0,0,0,1,1,0
752446,30,0,1,0,0,0,1
752448,30,1,0,0,0,0,1
752451,30,1,0,0,0,0,1
752455,30,0,0,1,0,1,0
752456,30,0,1,0,0,0,1
752457,30,1,0,0,0,0,1
752458,30,0,1,0,0,0,1
752459,30,0,1,0,0,0,1
752462,30,1,0,0,0,0,1
752465,30,0,1,0,0,0,1
752466,30,0,1,0,0,0,1
752477,30,1,0,0,0,0,1
752478,30,1,0,0,0,0,1
752480,30,0,1,0,0,0,1
752486,30,0,1,0,0,0,1
752487,30,0,0,1,0,1,0
752491,30,1,0,0,0,0,1
752495,30,0,0,0,1,1,0
752501,30,0,1,0,0,0,1
752504,30,0,1,0,0,0,1
752506,30,0,1,0,0,0,1
752513,30,0,1,0,0,0,1
752515,30,0,1,0,0,0,1
752518,30,1,0,0,0,0,1
752522,30,0,1,0,0,0,1
752529,30,0,1,0,0,0,1
752539,30,0,0,1,0,1,0
752540,30,0,1,0,0,0,1
752541,30,0,1,0,0,0,1
752542,30,0,1,0,0,0,1
752544,30,0,0,1,0,1,0
752546,30,0,1,0,0,0,1
752550,30,0,1,0,0,0,1
