番組ID,商品ID,秒数
TVWatch.121703312452,163.0,30
TVWatch.121703312452,165.0,15
TVWatch.121703312523,163.0,15
TVWatch.121703312600,163.0,15
TVWatch.121703312630,80.0,15
TVWatch.121703312700,1.0,30
TVWatch.121703312700,80.0,15
TVWatch.121703312715,1.0,15
TVWatch.121703312745,80.0,15
TVWatch.121703312750,80.0,15
TVWatch.41701280530,54.0,30
TVWatch.41701280530,164.0,15
TVWatch.41701281030,55.0,15
TVWatch.41701281530,97.0,15
TVWatch.41701281800,1.0,30
TVWatch.41701281900,36.0,15
TVWatch.41701281900,163.0,15
TVWatch.41701281956,147.0,15
TVWatch.41701282200,6.0,15
TVWatch.41701282200,54.0,30
TVWatch.41701282200,114.0,15
TVWatch.41701282254,114.0,15
TVWatch.41701282355,54.0,30
TVWatch.41701282455,164.0,15
TVWatch.41701282525,36.0,15
TVWatch.41701282530,55.0,15
TVWatch.41701282530,97.0,30
TVWatch.41701282530,114.0,30
TVWatch.41701282530,164.0,15
TVWatch.41701290700,54.0,30
TVWatch.41701291125,55.0,15
TVWatch.41701291245,54.0,30
TVWatch.41701291700,54.0,30
TVWatch.41701291855,114.0,15
TVWatch.41701291958,114.0,15
TVWatch.41701292054,55.0,15
TVWatch.41701292054,97.0,15
TVWatch.41701292200,10.0,30
TVWatch.41701292355,114.0,15
TVWatch.41701292455,164.0,15
TVWatch.41701292555,55.0,15
TVWatch.41701292555,97.0,30
TVWatch.41701292555,114.0,30
TVWatch.41701292555,164.0,30
TVWatch.41701300800,54.0,30
TVWatch.41701300800,55.0,15
TVWatch.41701301025,55.0,15
TVWatch.41701301155,36.0,15
TVWatch.41701301155,97.0,15
TVWatch.41701301355,54.0,30
TVWatch.41701301355,55.0,15
TVWatch.41701301550,55.0,30
TVWatch.41701301900,7.0,15
TVWatch.41701301900,36.0,15
TVWatch.41701301956,30.0,15
TVWatch.41701302100,97.0,15
TVWatch.41701302154,36.0,15
TVWatch.41701302200,164.0,15
TVWatch.41701302459,55.0,15
TVWatch.41701302459,164.0,15
TVWatch.41701302529,55.0,15
TVWatch.41701302529,164.0,15
TVWatch.41701302559,164.0,15
TVWatch.41701310550,147.0,30
TVWatch.41701310800,55.0,15
TVWatch.41701311025,55.0,15
TVWatch.41701311025,97.0,30
TVWatch.41701311155,54.0,30
TVWatch.41701311155,55.0,15
TVWatch.41701311155,97.0,15
TVWatch.41701311155,164.0,15
TVWatch.41701311355,54.0,30
TVWatch.41701311355,97.0,15
TVWatch.41701311550,1.0,30
TVWatch.41701311550,55.0,30
TVWatch.41701311550,97.0,30
TVWatch.41701311550,113.0,15
TVWatch.41701311550,164.0,30
TVWatch.41701312100,7.0,15
TVWatch.41701312100,113.0,15
TVWatch.41701312154,113.0,30
TVWatch.41701312200,97.0,15
TVWatch.41701312200,113.0,15
TVWatch.41701312200,164.0,15
TVWatch.41701312300,113.0,15
TVWatch.41701312359,55.0,15
TVWatch.41701312359,113.0,15
TVWatch.41701312529,55.0,15
TVWatch.41701312529,164.0,30
TVWatch.41701312559,97.0,15
TVWatch.41702010400,39.0,15
TVWatch.41702010550,32.0,15
TVWatch.41702010550,39.0,30
TVWatch.41702010700,1.0,15
TVWatch.41702010700,58.0,15
TVWatch.41702010800,1.0,15
TVWatch.41702010800,55.0,30
TVWatch.41702010800,190.0,15
TVWatch.41702011025,39.0,15
TVWatch.41702011025,54.0,30
TVWatch.41702011025,58.0,15
TVWatch.41702011025,97.0,15
TVWatch.41702011155,36.0,15
TVWatch.41702011155,54.0,15
TVWatch.41702011155,55.0,15
TVWatch.41702011155,58.0,15
TVWatch.41702011550,39.0,15
TVWatch.41702011550,54.0,45
TVWatch.41702011550,55.0,15
TVWatch.41702011550,58.0,15
TVWatch.41702011550,113.0,15
TVWatch.41702011550,164.0,15
TVWatch.41702011900,1.0,15
TVWatch.41702011900,97.0,30
TVWatch.41702011956,190.0,15
TVWatch.41702012054,36.0,15
TVWatch.41702012054,113.0,15
TVWatch.41702012154,58.0,15
TVWatch.41702012154,97.0,15
TVWatch.41702012200,55.0,15
TVWatch.41702012300,54.0,15
TVWatch.41702012300,58.0,15
TVWatch.41702012300,190.0,15
TVWatch.41702012359,36.0,15
TVWatch.41702012529,36.0,30
TVWatch.41702012529,58.0,15
TVWatch.41702012529,113.0,30
TVWatch.41702012559,97.0,30
TVWatch.41702012559,113.0,15
TVWatch.41702012559,164.0,15
TVWatch.41702020400,1.0,15
TVWatch.41702020400,39.0,15
TVWatch.41702020550,39.0,30
TVWatch.41702020550,164.0,15
TVWatch.41702020700,6.0,15
TVWatch.41702020800,54.0,30
TVWatch.41702020800,55.0,15
TVWatch.41702020800,58.0,15
TVWatch.41702021025,39.0,15
TVWatch.41702021025,97.0,15
TVWatch.41702021130,1.0,15
TVWatch.41702021130,58.0,15
TVWatch.41702021155,39.0,15
TVWatch.41702021155,54.0,15
TVWatch.41702021155,58.0,15
TVWatch.41702021155,97.0,15
TVWatch.41702021355,55.0,30
TVWatch.41702021355,58.0,15
TVWatch.41702021550,1.0,30
TVWatch.41702021550,36.0,15
TVWatch.41702021550,39.0,30
TVWatch.41702021550,54.0,30
TVWatch.41702021550,55.0,15
TVWatch.41702021550,58.0,15
TVWatch.41702021550,97.0,15
TVWatch.41702021956,58.0,15
TVWatch.41702021956,113.0,15
TVWatch.41702022054,1.0,15
TVWatch.41702022054,55.0,15
TVWatch.41702022054,164.0,15
TVWatch.41702022100,58.0,15
TVWatch.41702022100,113.0,15
TVWatch.41702022154,39.0,15
TVWatch.41702022300,55.0,15
TVWatch.41702022300,58.0,15
TVWatch.41702022359,39.0,15
TVWatch.41702022359,54.0,15
TVWatch.41702022454,190.0,15
TVWatch.41702022459,113.0,15
TVWatch.41702022529,58.0,15
TVWatch.41702022529,113.0,30
TVWatch.41702022559,1.0,15
TVWatch.41702022559,58.0,15
TVWatch.41702022559,97.0,30
TVWatch.41702022559,113.0,15
TVWatch.41702022559,164.0,15
TVWatch.41702022629,55.0,15
TVWatch.41702022629,97.0,30
TVWatch.41702022629,113.0,15
TVWatch.41702030400,39.0,15
TVWatch.41702030550,5.0,15
TVWatch.41702030550,39.0,60
TVWatch.41702030550,55.0,15
TVWatch.41702030550,58.0,15
TVWatch.41702030700,6.0,15
TVWatch.41702030800,6.0,15
TVWatch.41702030800,164.0,15
TVWatch.41702031130,5.0,15
TVWatch.41702031130,58.0,15
TVWatch.41702031155,6.0,15
TVWatch.41702031155,36.0,15
TVWatch.41702031155,54.0,15
TVWatch.41702031155,55.0,15
TVWatch.41702031155,58.0,15
TVWatch.41702031355,55.0,15
TVWatch.41702031355,58.0,30
TVWatch.41702031355,97.0,15
TVWatch.41702031355,164.0,15
TVWatch.41702031550,1.0,15
TVWatch.41702031550,6.0,45
TVWatch.41702031550,54.0,30
TVWatch.41702031550,58.0,15
TVWatch.41702031900,6.0,15
TVWatch.41702031900,54.0,30
TVWatch.41702031900,97.0,15
TVWatch.41702032054,39.0,15
TVWatch.41702032054,55.0,15
TVWatch.41702032100,1.0,30
TVWatch.41702032100,164.0,15
TVWatch.41702032254,164.0,15
TVWatch.41702032330,6.0,15
TVWatch.41702032330,32.0,15
TVWatch.41702032330,39.0,15
TVWatch.41702032430,55.0,15
TVWatch.41702032430,58.0,15
TVWatch.41702032530,113.0,15
TVWatch.41702032545,58.0,15
TVWatch.41702032545,190.0,15
TVWatch.41702032550,55.0,15
TVWatch.41702032550,97.0,30
TVWatch.41702032620,1.0,15
TVWatch.41702032620,32.0,15
TVWatch.41702032620,55.0,15
TVWatch.41702032620,113.0,15
TVWatch.41702040530,39.0,30
TVWatch.41702040530,54.0,30
TVWatch.41702040800,6.0,15
TVWatch.41702040800,190.0,15
TVWatch.41702040925,5.0,15
TVWatch.41702040925,190.0,15
TVWatch.41702041030,32.0,15
TVWatch.41702041030,33.0,15
TVWatch.41702041030,190.0,15
TVWatch.41702041125,6.0,15
TVWatch.41702041135,55.0,15
TVWatch.41702041135,147.0,15
TVWatch.41702041135,190.0,15
TVWatch.41702041200,6.0,15
TVWatch.41702041200,33.0,15
TVWatch.41702041200,55.0,15
TVWatch.41702041200,58.0,15
TVWatch.41702041200,147.0,15
TVWatch.41702041200,190.0,15
TVWatch.41702041330,29.0,15
TVWatch.41702041330,58.0,15
TVWatch.41702041425,6.0,15
TVWatch.41702041430,6.0,15
TVWatch.41702041430,147.0,15
TVWatch.41702041530,5.0,15
TVWatch.41702041530,6.0,15
TVWatch.41702041530,54.0,30
TVWatch.41702041530,58.0,15
TVWatch.41702041530,97.0,15
TVWatch.41702041530,190.0,30
TVWatch.41702041700,147.0,15
TVWatch.41702041730,58.0,15
TVWatch.41702041800,1.0,30
TVWatch.41702041830,36.0,15
TVWatch.41702041830,54.0,15
TVWatch.41702041830,113.0,30
TVWatch.41702041900,6.0,15
TVWatch.41702041900,163.0,15
TVWatch.41702041956,113.0,15
TVWatch.41702041956,147.0,15
TVWatch.41702042054,1.0,15
TVWatch.41702042154,39.0,15
TVWatch.41702042154,147.0,15
TVWatch.41702042300,58.0,15
TVWatch.41702042330,58.0,15
TVWatch.41702042355,6.0,15
TVWatch.41702042355,32.0,15
TVWatch.41702042355,113.0,15
TVWatch.41702042355,190.0,15
TVWatch.41702042455,58.0,15
TVWatch.41702042530,1.0,15
TVWatch.41702042530,97.0,45
TVWatch.41702042530,113.0,15
TVWatch.41702050600,1.0,15
TVWatch.41702050600,58.0,15
TVWatch.41702050700,54.0,15
TVWatch.41702050730,5.0,15
TVWatch.41702050730,6.0,15
TVWatch.41702050730,39.0,15
TVWatch.41702050730,147.0,15
TVWatch.41702050955,6.0,15
TVWatch.41702051125,190.0,15
TVWatch.41702051130,55.0,15
TVWatch.41702051145,6.0,15
TVWatch.41702051145,36.0,30
TVWatch.41702051145,39.0,15
TVWatch.41702051145,54.0,15
TVWatch.41702051245,36.0,30
TVWatch.41702051245,54.0,15
TVWatch.41702051315,6.0,15
TVWatch.41702051315,32.0,15
TVWatch.41702051315,33.0,15
TVWatch.41702051315,36.0,15
TVWatch.41702051315,54.0,45
TVWatch.41702051315,147.0,15
TVWatch.41702051500,58.0,15
TVWatch.41702051625,1.0,15
TVWatch.41702051625,6.0,15
TVWatch.41702051625,55.0,15
TVWatch.41702051625,58.0,15
TVWatch.41702051625,190.0,30
TVWatch.41702051630,32.0,15
TVWatch.41702051700,1.0,15
TVWatch.41702051700,33.0,15
TVWatch.41702051700,36.0,15
TVWatch.41702051700,58.0,15
TVWatch.41702051725,58.0,15
TVWatch.41702051800,58.0,15
TVWatch.41702051900,33.0,30
TVWatch.41702051958,5.0,15
TVWatch.41702051958,6.0,15
TVWatch.41702051958,32.0,30
TVWatch.41702051958,39.0,30
TVWatch.41702051958,54.0,15
TVWatch.41702051958,58.0,30
TVWatch.41702051958,147.0,15
TVWatch.41702052154,113.0,15
TVWatch.41702052200,43.0,30
TVWatch.41702052230,32.0,15
TVWatch.41702052325,6.0,15
TVWatch.41702052325,55.0,15
TVWatch.41702052325,113.0,15
TVWatch.41702052355,5.0,15
TVWatch.41702052355,32.0,15
TVWatch.41702052355,54.0,15
TVWatch.41702052355,113.0,15
TVWatch.41702052455,1.0,15
TVWatch.41702052455,97.0,30
TVWatch.41702052455,113.0,15
TVWatch.41702052455,190.0,15
TVWatch.41702052550,32.0,15
TVWatch.41702052550,55.0,15
TVWatch.41702052550,97.0,30
TVWatch.41702052550,113.0,15
TVWatch.41702052625,32.0,15
TVWatch.41702052625,55.0,15
TVWatch.41702052625,97.0,30
TVWatch.41702060400,33.0,15
TVWatch.41702060400,39.0,30
TVWatch.41702060550,1.0,15
TVWatch.41702060550,39.0,45
TVWatch.41702060700,6.0,15
TVWatch.41702060700,58.0,15
TVWatch.41702060800,1.0,15
TVWatch.41702060800,6.0,30
TVWatch.41702060800,39.0,15
TVWatch.41702060800,54.0,15
TVWatch.41702060800,58.0,15
TVWatch.41702060800,147.0,15
TVWatch.41702061025,5.0,15
TVWatch.41702061025,39.0,15
TVWatch.41702061025,54.0,30
TVWatch.41702061025,55.0,15
TVWatch.41702061025,97.0,15
TVWatch.41702061025,147.0,15
TVWatch.41702061130,33.0,15
TVWatch.41702061130,55.0,15
TVWatch.41702061155,1.0,15
TVWatch.41702061155,5.0,15
TVWatch.41702061155,6.0,15
TVWatch.41702061155,54.0,60
TVWatch.41702061155,55.0,15
TVWatch.41702061155,58.0,30
TVWatch.41702061355,55.0,15
TVWatch.41702061355,58.0,45
TVWatch.41702061355,147.0,15
TVWatch.41702061550,1.0,30
TVWatch.41702061550,6.0,60
TVWatch.41702061550,29.0,30
TVWatch.41702061550,33.0,15
TVWatch.41702061550,39.0,15
TVWatch.41702061550,54.0,45
TVWatch.41702061550,55.0,15
TVWatch.41702061550,58.0,30
TVWatch.41702061550,113.0,15
TVWatch.41702061550,147.0,15
TVWatch.41702061900,6.0,15
TVWatch.41702061956,6.0,15
TVWatch.41702061956,30.0,15
TVWatch.41702061956,147.0,15
TVWatch.41702062054,29.0,15
TVWatch.41702062054,55.0,15
TVWatch.41702062054,147.0,15
TVWatch.41702062054,190.0,30
TVWatch.41702062100,36.0,15
TVWatch.41702062100,113.0,15
TVWatch.41702062154,6.0,15
TVWatch.41702062154,33.0,15
TVWatch.41702062200,29.0,15
TVWatch.41702062300,33.0,15
TVWatch.41702062300,147.0,30
TVWatch.41702062359,5.0,15
TVWatch.41702062359,6.0,15
TVWatch.41702062359,54.0,15
TVWatch.41702062454,6.0,15
TVWatch.41702062454,113.0,15
TVWatch.41702062459,54.0,15
TVWatch.41702062459,113.0,15
TVWatch.41702062529,113.0,15
TVWatch.41702062559,1.0,15
TVWatch.41702062559,39.0,15
TVWatch.41702062559,55.0,15
TVWatch.41702062559,113.0,15
TVWatch.41702070400,39.0,30
TVWatch.41702070550,5.0,15
TVWatch.41702070550,39.0,60
TVWatch.41702070700,6.0,15
TVWatch.41702070700,26.0,15
TVWatch.41702070700,39.0,30
TVWatch.41702070800,1.0,15
TVWatch.41702070800,5.0,15
TVWatch.41702070800,6.0,30
TVWatch.41702070800,33.0,15
TVWatch.41702070800,54.0,15
TVWatch.41702070800,55.0,15
TVWatch.41702070800,147.0,15
TVWatch.41702070800,157.0,15
TVWatch.41702071025,26.0,15
TVWatch.41702071025,39.0,15
TVWatch.41702071025,55.0,30
TVWatch.41702071130,55.0,15
TVWatch.41702071130,58.0,15
TVWatch.41702071130,97.0,15
TVWatch.41702071155,6.0,15
TVWatch.41702071155,54.0,30
TVWatch.41702071155,58.0,15
TVWatch.41702071155,147.0,15
TVWatch.41702071355,33.0,15
TVWatch.41702071355,58.0,30
TVWatch.41702071355,97.0,15
TVWatch.41702071550,1.0,15
TVWatch.41702071550,6.0,60
TVWatch.41702071550,26.0,15
TVWatch.41702071550,29.0,15
TVWatch.41702071550,36.0,15
TVWatch.41702071550,39.0,15
TVWatch.41702071550,54.0,45
TVWatch.41702071550,55.0,30
TVWatch.41702071550,58.0,30
TVWatch.41702071550,147.0,15
TVWatch.41702071550,157.0,15
TVWatch.41702071900,147.0,15
TVWatch.41702071956,55.0,15
TVWatch.41702071956,157.0,15
TVWatch.41702072054,6.0,15
TVWatch.41702072054,58.0,15
TVWatch.41702072054,190.0,30
TVWatch.41702072100,6.0,15
TVWatch.41702072100,7.0,15
TVWatch.41702072100,54.0,15
TVWatch.41702072254,113.0,15
TVWatch.41702072300,6.0,15
TVWatch.41702072300,147.0,15
TVWatch.41702072300,157.0,15
TVWatch.41702072300,181.0,30
TVWatch.41702072359,6.0,15
TVWatch.41702072359,33.0,15
TVWatch.41702072359,58.0,15
TVWatch.41702072454,6.0,15
TVWatch.41702072459,1.0,15
TVWatch.41702072459,157.0,15
TVWatch.41702072529,55.0,15
TVWatch.41702072529,113.0,30
TVWatch.41702072529,157.0,30
TVWatch.41702072559,55.0,15
TVWatch.41702072559,58.0,15
TVWatch.41702072559,97.0,30
TVWatch.41702072559,113.0,15
TVWatch.41702080400,1.0,15
TVWatch.41702080400,39.0,15
TVWatch.41702080550,29.0,15
TVWatch.41702080550,30.0,15
TVWatch.41702080550,33.0,15
TVWatch.41702080550,66.0,15
TVWatch.41702080700,6.0,15
TVWatch.41702080700,39.0,45
TVWatch.41702080700,55.0,15
TVWatch.41702080700,58.0,15
TVWatch.41702080700,157.0,15
TVWatch.41702080800,5.0,15
TVWatch.41702080800,6.0,30
TVWatch.41702081025,5.0,15
TVWatch.41702081025,26.0,15
TVWatch.41702081025,39.0,15
TVWatch.41702081025,55.0,15
TVWatch.41702081130,29.0,15
TVWatch.41702081130,33.0,15
TVWatch.41702081155,5.0,30
TVWatch.41702081155,6.0,15
TVWatch.41702081155,26.0,15
TVWatch.41702081155,30.0,15
TVWatch.41702081155,55.0,15
TVWatch.41702081155,66.0,30
TVWatch.41702081155,157.0,15
TVWatch.41702081355,29.0,15
TVWatch.41702081355,55.0,15
TVWatch.41702081355,58.0,30
TVWatch.41702081550,1.0,30
TVWatch.41702081550,6.0,60
TVWatch.41702081550,26.0,30
TVWatch.41702081550,29.0,30
TVWatch.41702081550,30.0,15
TVWatch.41702081550,33.0,15
TVWatch.41702081550,39.0,15
TVWatch.41702081550,55.0,30
TVWatch.41702081550,58.0,30
TVWatch.41702081550,157.0,15
TVWatch.41702081900,6.0,30
TVWatch.41702081900,29.0,15
TVWatch.41702081900,97.0,30
TVWatch.41702082054,6.0,15
TVWatch.41702082054,36.0,15
TVWatch.41702082054,113.0,15
TVWatch.41702082100,7.0,15
TVWatch.41702082100,33.0,15
TVWatch.41702082100,55.0,15
TVWatch.41702082100,66.0,15
TVWatch.41702082154,26.0,15
TVWatch.41702082154,58.0,15
TVWatch.41702082200,113.0,15
TVWatch.41702082300,6.0,15
TVWatch.41702082300,26.0,15
TVWatch.41702082300,39.0,15
TVWatch.41702082300,55.0,15
TVWatch.41702082300,157.0,15
TVWatch.41702082359,6.0,15
TVWatch.41702082359,58.0,15
TVWatch.41702082359,66.0,15
TVWatch.41702082359,113.0,15
TVWatch.41702082359,157.0,15
TVWatch.41702082359,181.0,30
TVWatch.41702082454,6.0,15
TVWatch.41702082454,55.0,15
TVWatch.41702082459,55.0,15
TVWatch.41702082459,58.0,15
TVWatch.41702082459,66.0,15
TVWatch.41702082459,113.0,15
TVWatch.41702082459,157.0,15
TVWatch.41702082459,181.0,30
TVWatch.41702082459,190.0,15
TVWatch.41702082529,1.0,15
TVWatch.41702082529,26.0,15
TVWatch.41702082529,36.0,15
TVWatch.41702082529,113.0,15
TVWatch.41702082529,157.0,15
TVWatch.41702082559,39.0,15
TVWatch.41702082559,55.0,15
TVWatch.41702082559,58.0,30
TVWatch.41702082559,113.0,15
TVWatch.41702090550,39.0,45
TVWatch.41702090550,58.0,15
TVWatch.41702090550,190.0,30
TVWatch.41702090700,5.0,15
TVWatch.41702090700,6.0,30
TVWatch.41702090700,147.0,15
TVWatch.41702090700,157.0,15
TVWatch.41702090800,1.0,15
TVWatch.41702090800,6.0,15
TVWatch.41702090800,26.0,15
TVWatch.41702090800,29.0,15
TVWatch.41702090800,30.0,15
TVWatch.41702090800,55.0,15
TVWatch.41702090800,58.0,15
TVWatch.41702090800,66.0,15
TVWatch.41702090800,147.0,15
TVWatch.41702091025,5.0,15
TVWatch.41702091025,30.0,15
TVWatch.41702091025,39.0,15
TVWatch.41702091025,55.0,15
TVWatch.41702091025,58.0,15
TVWatch.41702091155,5.0,15
TVWatch.41702091155,6.0,15
TVWatch.41702091155,29.0,15
TVWatch.41702091155,33.0,15
TVWatch.41702091155,39.0,15
TVWatch.41702091155,58.0,15
TVWatch.41702091155,147.0,15
TVWatch.41702091355,26.0,15
TVWatch.41702091355,29.0,30
TVWatch.41702091355,55.0,15
TVWatch.41702091355,58.0,30
TVWatch.41702091355,66.0,30
TVWatch.41702091550,1.0,15
TVWatch.41702091550,5.0,15
TVWatch.41702091550,6.0,45
TVWatch.41702091550,26.0,30
TVWatch.41702091550,29.0,15
TVWatch.41702091550,30.0,15
TVWatch.41702091550,36.0,15
TVWatch.41702091550,55.0,15
TVWatch.41702091550,58.0,30
TVWatch.41702091550,66.0,30
TVWatch.41702091550,147.0,45
TVWatch.41702091550,157.0,15
TVWatch.41702091900,6.0,15
TVWatch.41702091900,26.0,15
TVWatch.41702091900,29.0,15
TVWatch.41702091956,33.0,15
TVWatch.41702091956,113.0,15
TVWatch.41702092054,55.0,15
TVWatch.41702092054,147.0,15
TVWatch.41702092054,157.0,15
TVWatch.41702092054,190.0,15
TVWatch.41702092100,58.0,15
TVWatch.41702092100,113.0,15
TVWatch.41702092154,29.0,15
TVWatch.41702092154,33.0,15
TVWatch.41702092200,39.0,15
TVWatch.41702092300,6.0,15
TVWatch.41702092300,55.0,15
TVWatch.41702092300,58.0,15
TVWatch.41702092300,113.0,15
TVWatch.41702092359,6.0,15
TVWatch.41702092359,147.0,15
TVWatch.41702092454,6.0,15
TVWatch.41702092454,54.0,15
TVWatch.41702092459,33.0,15
TVWatch.41702092459,55.0,15
TVWatch.41702092459,58.0,15
TVWatch.41702092459,113.0,15
TVWatch.41702092459,157.0,30
TVWatch.41702092529,30.0,15
TVWatch.41702092529,157.0,15
TVWatch.41702092559,58.0,15
TVWatch.41702092559,113.0,15
TVWatch.41702092629,55.0,15
TVWatch.41702092629,58.0,15
TVWatch.41702092629,181.0,30
TVWatch.41702100400,33.0,15
TVWatch.41702100550,39.0,15
TVWatch.41702100700,6.0,15
TVWatch.41702100800,1.0,15
TVWatch.41702100800,5.0,15
TVWatch.41702100800,6.0,15
TVWatch.41702100800,33.0,15
TVWatch.41702100800,66.0,30
TVWatch.41702101130,30.0,15
TVWatch.41702101130,66.0,15
TVWatch.41702101155,1.0,15
TVWatch.41702101155,6.0,15
TVWatch.41702101155,29.0,15
TVWatch.41702101155,54.0,15
TVWatch.41702101155,66.0,15
TVWatch.41702101155,157.0,15
TVWatch.41702101355,54.0,15
TVWatch.41702101355,55.0,15
TVWatch.41702101355,58.0,15
TVWatch.41702101355,66.0,15
TVWatch.41702101550,1.0,30
TVWatch.41702101550,5.0,15
TVWatch.41702101550,6.0,30
TVWatch.41702101550,26.0,15
TVWatch.41702101550,29.0,30
TVWatch.41702101550,54.0,15
TVWatch.41702101550,58.0,15
TVWatch.41702101550,66.0,15
TVWatch.41702101550,157.0,30
TVWatch.41702101900,6.0,15
TVWatch.41702101900,33.0,15
TVWatch.41702101900,113.0,15
TVWatch.41702101900,190.0,15
TVWatch.41702102054,5.0,15
TVWatch.41702102054,39.0,15
TVWatch.41702102100,1.0,30
TVWatch.41702102100,6.0,15
TVWatch.41702102100,26.0,15
TVWatch.41702102254,181.0,30
TVWatch.41702102300,39.0,15
TVWatch.41702102300,157.0,15
TVWatch.41702102330,6.0,15
TVWatch.41702102330,26.0,15
TVWatch.41702102330,29.0,15
TVWatch.41702102330,32.0,15
TVWatch.41702102330,58.0,15
TVWatch.41702102330,157.0,15
TVWatch.41702102430,54.0,15
TVWatch.41702102430,157.0,15
TVWatch.41702102430,181.0,30
TVWatch.41702102530,26.0,15
TVWatch.41702102530,36.0,15
TVWatch.41702102530,54.0,15
TVWatch.41702102530,113.0,15
TVWatch.41702102530,157.0,15
TVWatch.41702102545,58.0,30
TVWatch.41702102545,157.0,30
TVWatch.41702102545,190.0,15
TVWatch.41702102550,39.0,15
TVWatch.41702102550,58.0,15
TVWatch.41702102550,181.0,30
TVWatch.41702102620,32.0,15
TVWatch.41702102620,55.0,15
TVWatch.41702102620,113.0,15
TVWatch.41702110530,30.0,15
TVWatch.41702110530,66.0,15
TVWatch.41702110530,157.0,15
TVWatch.41702110800,6.0,15
TVWatch.41702111030,1.0,15
TVWatch.41702111030,5.0,15
TVWatch.41702111030,147.0,15
TVWatch.41702111125,6.0,15
TVWatch.41702111125,157.0,15
TVWatch.41702111135,157.0,15
TVWatch.41702111145,33.0,15
TVWatch.41702111155,29.0,15
TVWatch.41702111155,157.0,15
TVWatch.41702111200,26.0,15
TVWatch.41702111200,55.0,15
TVWatch.41702111200,66.0,15
TVWatch.41702111200,147.0,15
TVWatch.41702111200,157.0,15
TVWatch.41702111330,6.0,15
TVWatch.41702111330,147.0,15
TVWatch.41702111330,157.0,15
TVWatch.41702111435,6.0,15
TVWatch.41702111435,39.0,15
TVWatch.41702111435,97.0,30
TVWatch.41702111435,147.0,15
TVWatch.41702111535,26.0,15
TVWatch.41702111535,39.0,15
TVWatch.41702111535,66.0,15
TVWatch.41702111535,97.0,15
TVWatch.41702111535,147.0,15
TVWatch.41702111535,157.0,15
TVWatch.41702111800,1.0,30
TVWatch.41702111830,113.0,45
TVWatch.41702111900,6.0,15
TVWatch.41702111900,33.0,15
TVWatch.41702111900,54.0,15
TVWatch.41702111900,157.0,15
TVWatch.41702112054,5.0,15
TVWatch.41702112054,26.0,15
TVWatch.41702112054,190.0,15
TVWatch.41702112154,39.0,15
TVWatch.41702112154,147.0,15
TVWatch.41702112200,113.0,15
TVWatch.41702112254,181.0,30
TVWatch.41702112330,26.0,15
TVWatch.41702112330,55.0,15
TVWatch.41702112330,66.0,15
TVWatch.41702112330,157.0,15
TVWatch.41702112355,36.0,15
TVWatch.41702112355,113.0,15
TVWatch.41702112355,157.0,15
